s a ɪ d ɑ f ə v ɪ ɹ	cidofovir
t ɹ æ ŋ k w ɪ l	tranquil
ə b e ɪ ʒ ə	abasia
æ n t æ ɡ ə n ɪ z ə m	antagonism
b ə w ɝ k	bework
ɹ i t ə p l e ɪ s	reteplase
ə f ɪ s i ə n ɑ d o ʊ	aficionado
æ l i d	alleyed
h uː p l ɑ	hoopla
d ɪ v a ɪ s f ə l	deviceful
k e ɪ k ɪ d͡ʒ	cakeage
t ɛ ɹ ɪ t	terret
m ɑː d͡ʒ ə l e ɪ t	modulate
b ɹ e ɪ n	brane
ɪ n f ɪ d ɛ l ɪ t i	infidelity
t iː t iː	titi
b ɹ ɛ m ʃ t r ɑ l ə ŋ	bremsstrahlung
b ɔː l ɹ uː m	ballroom
s ɪ ɡ n ɪ t	signet
æ t ə l b ə ɹ ə	Attleborough
m ɛ n t ə l i	mentally
ɑ ɹ t ɪ s t ɪ k	artistic
l iː ə p o ʊ l d	Leopold
ə s a ɪ d z	asides
n ɑː ɹ	gnar
s ʌ n d ɚ	sunder
m æ k s ə m a ɪ z	maximize
l ɪ t ə ɹ ə t	literate
b ʌ ŋ	bung
p l ɛ k	pleck
ɝ t ɪ k ɛ ɹ i ə	urticaria
ə b a ʊ n d ə ɹ	abounder
l a ɪ ɚ	lyre
b ɹ o ʊ m iː l i æ d	bromeliad
b ɛ s t s	bests
n o ʊ m	GNOME
p æ n z o ʊ ɪ z ə m	panzoism
ɑ p t ɑ m ə t ɹ ɪ s t	optometrist
k w ɪ z l ɪ ŋ	quisling
z ɪ z m ə	xysma
t͡ʃ ɑ ŋ ɑ n	Chang'an
b e ɪ l ɪ f s	bailiffs
b ɹ æ k i θ ɛ r ə p i	brachytherapy
f a ʊ l z	fowls
t ʃ æ t ə ɹ b ɒ k s	chatterbox
f ɪ l ɪ b ɛ ɡ	philibeg
ʍ ʊ p s	whoops
d͡ʒ i n j ə s	genius
p i p iː l	Pipil
æ p l ɪ k ə b ə l	applicable
j o ʊ k s	yolks
s ʌ s p ɛ k t	suspect
ɪ k s p ɛ k t ɪ ŋ	expecting
e ɪ k æ p n i l̩	acapnial
k iː ɛ f	Kiev
ɹ u m	room
ɹ ɛ f ɹ ə ɡ ə b ə l	refragable
ɔː d	aud
s k w ɪ l ɪ t ɪ k	squillitic
ʃ o ʊ ɫ d ɚ	shoulder
ə n a ʊ n t s	announce
s ɛ f t æ z ɪ d iː m	ceftazidime
m æ n ə d͡ʒ ə b ə l	manageable
d ɪ s k ɝ ɪ d͡ʒ	discourage
uː p s	oops
s n ɪ f ə l	sniffle
v ə l ɛ n s i ɛ n	Valenciennes
b ɜː ɹ n a ʊ t	burnout
d ɪ k e ɪ z	decays
p ɹ æ t i k	pratique
t͡ʃ ɑ n	CHON
t ɜː ɹ w ɪ t	Tyrwhitt
ɹ uː m ɚ	rumour
k æ p ɪ t ə l a ɪ z e ɪ ʃ ə n	capitalization
v ɪ k t ɔː ɹ i ə	Victoria
z a ɪ ɡ ə m æ t ə k ə s	zygomaticus
d ɪ v ɜː ɹ t ɪ z m ə n t	divertisement
ɪ n t ɚ ʃ ɛ l	intershell
k ə n s ɛ n t	consent
ɪ n f l ɪ k s ɪ m æ b	infliximab
d͡ʒ ɔ ɪ	joy
d ɪ s ɪ n f ɹ æ n t͡ʃ a ɪ z	disenfranchise
s ɛ s k w ə p ə d e ɪ l i ə n ɪ z m̩	sesquipedalianism
ɪ n f ɪ l t ɹ e ɪ t	infiltrate
s ɛ ɡ m ə n t	segment
s j u z ə ɹ ə n t i	suzerainty
h ɒ s p ɪ t ə l a ɪ z	hospitalize
b ɑ ɹ o ʊ ɚ	borrower
t͡ʃ ɪ z ə l	chisel
t ɛ k n o ʊ k æ p ɪ t ə l ɪ s t	technocapitalist
i b ɑ n ɪ k s	ebonics
m iː k l i	meekly
s l ɛ p ɪ f ə n i	sleepiphany
t ɑː ɹ p ə l ɪ n	tarpaulin
ɒ m b ɔː ʒ w a z m ɑ̃	embourgeoisement
k æ n ə b ə l ɪ s t ɪ k	cannibalistic
f ə l ə ʊ n i ə n	phelonion
ɹ ɛ p ə ɹ e ɪ t	reparate
d e ɪ ə s a ɪ d	deicide
k ɝ s t n ɪ s ɪ z	cursednesses
l iː v ə ɹ	livre
w ʊ t ʃ ɪ t s k i	Wojcicki
ɹ iː t ɛ ə ɹ	retear
æ b ə k ɑ s t	abacost
h æ v ɪ k	havoc
ɑː ɹ t ɪ s t ɪ k l i	artistically
p a ɪ z	pies
ɡ l ɛ n k ə ʊ	Glencoe
b ɪ k ɛ n	beken
æ ʃ t ɹ e ɪ	ashtray
m j u z i ə m	museum
k ɹ ɒ n	chron
m ɪ s t ɪ s ɪ z ə m̩	mysticism
s w ɪ ð ə	swither
ɡ l u k ə ɡ ɑ n	glucagon
t e ɪ t ɚ	tater
ʊ m ə	ummah
p ɹ ɑ z ə l ɪ t a ɪ z	proselytize
z u ə n ɑ t ɪ k	zoonotic
k l ɔ ɹ æ z ə p e ɪ t	clorazepate
s k æ t ɚ d	scattered
s n ɛ ɚ z	snares
p ə ɹ m j uː t	permute
h ə z b æ n d ə ʊ	husbando
ɑ k ə b ɑ	Aqaba
t ɛ t r a k l ɔː r ə ʊ ɛ θ ɪ l iː n	tetrachloroethylene
æ ŋ ɡ ə l	Angle
v ɝ s ə t ə l l i	versatilely
b ɑ ɹ b ə ɹ ə	Barbara
n uː d͡ʒ i æ ŋ	Nujiang
t͡ʃ ɑ d ɹ ə n	chawdron
h ɑː ɹ t b ə ɹ n	Hartburn
s l iː v iː n	sleiveen
l ɔ ɹ ɪ k	lauric
l e ɪ d ɚ h o ʊ z ə n	lederhosen
p æ l ɪ i o ʊ l ɪ θ ɪ k	Paleolithic
m ɪ d i v ə l	medieval
s ɪ m ɪ ɹ i ə n	Cimmerian
s ə s p ɛ k t	suspect
ɑ ɹ k ɪ t ɹ e ɪ v	architrave
s uː n ɑː m i	sunami
f e ɪ t i ɑ l e ɪ s	fetiales
ɹ ɪ m a ɪ n d	remind
æ n t ʌ m b ɹ ə	antumbra
d ɪ s j uː z d	disused
ʃ a ɪ d	shide
æ n t i s ɛ p t ɪ k	antiseptic
t ɛ t ɹ ə s a ɪ k l iː n	tetracycline
k æ l ɪ f æ k ʃ ə n	calefaction
m ɑ n t ə l uː k æ s t	montelukast
t e ɪ m s a ɪ d	Tameside
ɹ o ʊ v ɚ	rover
ɹ iː d͡ʒ uː v ə n e ɪ t	rejuvenate
l ɪ m b ɝː ɡ	Limburg
w ɛ b ɪ n ɑ ɹ	webinar
ɡ æ ɹ i	gharry
ɪ n e ɪ b ə l	inable
w ɪ t s ʌ n d e ɪ	Whitsunday
k ʌ l p ɹ ɪ t	culprit
p ɹ ɑ s ɛ s ɪ v ə t i	processivity
ɹ ɛ k ə n ɔ ɪ t ɚ	reconnoiter
j uː ʒ ə ɹ i	usury
ɡ ə n e ɪ ʃ ə	Ganesha
v ɛ ə ɹ i ə b l i	variably
m æ n ɪ k ɑ t i	manicotti
ɡ ɪ m l ə ɹ s	GMLRS
ɪ n d ɪ s k ɹ ɛ ʃ ə n	indiscretion
l ə m ɛ l ə	lamella
ə b i ə	abilla
ɹ ə k ɑː t s ɪ t ɛ l i	Rkatsiteli
k ɑ t͡ʃ ə t ɔ ɹ i	cacciatore
s ɪ ɹ ɪ n d͡ʒ i z	syringes
m ɑ d l̩	model
m ɑ n ə m ɚ	monomer
t ɔː s k e ɪ	Torske
p ɑ l ɪ m æ θ	polymath
æ n θ ɹ ə s a ɪ k l i n	anthracycline
s p ɔ ɪ l ɚ ɔ n	spoileron
d ə ɹ e ɪ ə l	derail
d j uː d ɛ t	dudette
b ɹ æ n w ɛ n	Branwen
k ɛ z ɪ k	Keswick
k ɹ æ p s	craps
t͡ʃ o ʊ k ɚ	choker
d͡ʒ æ m	jamb
æ p ə l z	apples
ɛ n v i ə b l̩	enviable
ɹ o ʊ m ə f o ʊ b i ə	Romaphobia
l æ ð ɚ	lather
k ʌ θ b ɜ ɹ t	Cuthbert
m ɑ l ə ɡ e ɪ d ə	malagueta
ɡ l u t o ʊ s	glutose
v ɛ d͡ʒ ə ʊ	veggo
d ɹ ɒ p m iː l	dropmeal
ɪ n d o ʊ l æ m iː n	indoleamine
d a ʊ t i	doughty
d͡ʒ ɪ n i	Ginny
s l ɪ k	slick
s k ɪ z m æ t ɪ k	schismatic
f iː s iː z	feces
d͡ʒ u s ɛ p ə t a ɪ t	giuseppettite
w o w k ə l	wokel
b ɔ ɪ z	boys
p æ ʃ ɪ z	pashes
s ʌ ŋ	sung
ɡ æ s t ɹ ə p ɑ d	gastropod
m ə z ɔː ɹ ɪ t	masoret
ə p ɹ e ɪ z ɚ	appraiser
p ɹ ə d ɪ k t ə b ɪ l ɪ t i	predictability
ə s t ɹ ɑ n ə m ɚ	astronomer
k l ɔ ɡ w ɪ n	clogwyn
æ z ɪ n o ʊ m a ɪ s ɪ n	azinomycin
s k a ɪ w ɔ k ə ɹ	skywalker
m a ɪ ə ʊ k a ɪ n	myokine
ɹ ɛ ɡ ə l	regle
h æ s t e ɪ t	hastate
b l ʌ d	blood
l ɛ v ɪ t i	levity
k i j o ʊ t o ʊ	Kyoto
p o ɹ k ɛ t ə	porchetta
ɹ i m o ʊ b ɪ l ɪ z e ɪ ʃ ə n	remobilization
h ɪ p n o ʊ s	Hypnos
k ʌ l t͡ʃ ɚ	culture
m u ɹ ə	mura
p ʊ s t ə	pusta
ɛ n z o ʊ	Enzo
ʍ ʌ t s	what's
h ɒ m ɪ l ɛ t ɪ k ə l	homiletical
f ʌ z ə l	fuzzle
v ɑ t n ɪ k	vatnik
s ə m n æ m b j ə l e ɪ t	somnambulate
h ɛ l m ə t	helmet
k ɛ ɹ s	carse
ɡ uː l	ghoul
v ɪ n d ɪ k ə b l̩	vindicable
f j uː ɡ ə s i	fugacy
k æ p t	capped
b l ʌ n t s	blunts
ɡ ɒ θ ə m a ɪ t	Gothamite
z ɑ ɹ	tsar
v ɚ s ɪ t	verset
p ɔ ɹ t ə b l̩	portable
s k ʌ d	scud
ɡ ɹ e ɪ p s k ɪ n	grapeskin
t ɛ t i	tetty
b ɑ ɹ n s t ə b ə l	Barnstable
d ɪ b ʌ ŋ k s	debunks
h ɒ t ʃ ɒ t	hotshot
t ɹ ɪ ʃ ə	Trisha
ə ɹ a ɪ	awry
d uː ɑ ɹ k i	duarchy
k l ʌ k s	clucks
p ɑ p ə ɹ ɑ t s i	paparazzi
ɔ ɹ θ ə d ɑ k s	orthodox
w a ɪ t w e ɪ	Whiteway
b a ɪ f ɛ ə ɹ i ə s	bifarious
k o ʊ ɑ p ə ɹ e ɪ ʃ ə n	cooperation
ɑ v i ə s	obvious
w ə ʊ l ɒ f	Wolof
k ɔː f t ə	kofta
t ɪ k ə l i	tickly
v ə l ɛ n s i ə	Valencia
ɔ t o ʊ ɛ θ n ə ɡ ɹ æ f ɪ k	autoethnographic
f ɛ s t ɪ v ə s	Festivus
ə ʍ ɜː ɹ l	awhirl
l ɔ ɡ	log
k ɹ æ ʃ ɪ z	crashes
n ɛ k t ə ɹ iː n	nectarine
m ɪ s s uː t	missuit
ɡ ɹ a ɪ p	gripe
ɑ p ə ɹ æ n d	operand
l ɪ m ə ɹ ɪ k	limerick
f ɹ uː ɡ æ l ə t i	frugality
ə t ɹ ɒ s ɪ t i	atrocity
t ɹ æ v ɪ s t i	travesty
d e ɪ ə t i	deity
ɹ ɛ m d iː z ɪ v ɪ ə ɹ	remdesivir
æ b s ɪ n θ	absinthe
ɡ ɹ ɛ ʃ ə m	Gresham
b ɪ n t	ben't
p ɹ ɑ s ɛ s ɚ	processor
k a ʊ ə b ʌ ŋ ɡ ə	cowabunga
ɡ ə d b a ɪ	goodbye
s t a ɪ l ʃ iː t	stylesheet
s ɛ f ə m æ n s i	psephomancy
b iː b iː k j uː	BBQ
ɡ ɔ ɹ d͡ʒ	gorg
w a ɪ θ	wythe
w ɛ l ɪ k	Welwick
k o ʊ v e ɪ l ə n t	covalent
ʌ m b r i ə l	Umbriel
ɪ f ɔː ɹ s	efforce
f ɚ ɡ ɛ t	forget
t ɹ a ɪ ɛ n t iː n	trientine
b ʊ ʃ ɪ ŋ	bushing
f ə n ɑ l ə d͡ʒ ɪ s t	phonologist
s l æ v ɚ	slaver
ɹ ə p ɔ ɹ t ɪ d͡ʒ	rapportage
m ɑ b	mob
s ɛ v ə n θ	seventh
m æ ɡ n ə m	magnum
ɛ ɹ ə t iː s ɪ s	erotesis
s e ɪ b a ɪ n	Sabine
s ɝ p l ʌ s ɪ z	surpluses
t u b ɚ	tuber
ɛ s t ə m e ɪ ʃ ə n	estimation
j uː b iː ə n	Euboean
t ɑ m ə s ɪ n	Thomasin
ʊ ɹ uː ʃ i ɔ l	urushiol
b ə t uː n	batoon
ɪ n j uː ɪ t	Inuit
ɹ i ə l a ɪ z ə b l̩	realizable
w ɒ k ə	waka
æ b ɪ ɹ ɪ t e ɪ t ɪ v	abirritative
æ d j ʊ l ə t ɔ ɹ i	adulatory
ə z e ɪ l j ə	Azalea
ə p ɹ iː s i e ɪ t	appreciate
m a ɪ k i	Mikey
e ɪ l ʊ ɹ ə f o ʊ b i ə	ailurophobia
b u t	boot
p ɹ ɑ d	Prod
ɡ l ɪ m ɚ	glimmer
s n ɛ l i	snelly
s t ə t ɪ s ɪ t i	staticity
o ʊ v ə ɹ d u	overdue
k ə n t æ m ɪ n e ɪ t	contaminate
b ɛ n s ɪ ɹ ə z a ɪ d	benserazide
l uː b ɹ ɪ k e ɪ ʃ ə n	lubrication
b ɹ æ k l i	Brackley
s k w ɪ ʃ i n ə s	squishiness
f ɹ ɛ t f ə l i	fretfully
m ʌ ð ə ɹ f ʌ k ɪ ŋ	motherfucking
ɪ ɹ ɪ d ɛ n t ɪ s t	Irredentist
w iː v ɪ l	weevil
d a ɪ iː n	diene
n ɪ p ə ɹ	nipper
k ə n t a m ɪ n ə n t	contaminant
p iː s f ə l	peaceful
ə ɹ ɡ ɑ t	ergot
æ l b e ɪ n i ə n	Albanian
v ɪ k t ɪ m	victim
ɡ a ʊ ɹ i	Gauri
ə ɡ l e ɪ	agley
v æ l ə m	vallum
m e ɪ	May
ɔː d ɹ i	Audrey
f ɹ æ t͡ʃ	fratch
l ɪ ŋ ɡ w ɪ s t ɪ k s	linguistics
m æ k ɹ ɒ n	Macron
w i l	we'll
p æ t ɹ ɪ s a ɪ d	patricide
ɡ ə ɹ o ʊ p ɪ z ə m	goropism
ɡ e ɪ z	gays
l ɛ t o ʊ v ɪ t s a ɪ t	letovicite
k æ s t æ l ə d͡ʒ ɪ n	castalagin
d ɑː m ə n ə t	dominate
a ɪ s o ʊ ɡ ɹ ɪ v	isogriv
e ɪ s iː ə m e ɪ	ACMA
æ s ɪ p ə t ɹ ə l	accipitral
t æ l ə ʊ	tallow
k ə n v ɑ l v	convolve
m ɛ s t iː z o ʊ	mestizo
n u m ə n	Newman
k l ʌ m p	clump
m æ s t	massed
k ɹ ɪ n d͡ʒ d	cringed
h o ʊ l l ə s	holeless
ɔː t o ʊ d a ɪ d æ k t	autodidact
k æ ɹ ə k ɔ ɹ ə m	Karakoram
v ə p o ʊ t ə s	VPOTUS
p ɛ ɹ ə s æ ŋ	parasang
æ k æ n θ o ʊ d i a ɪ	Acanthodei
f æ b	fab
f ɛ ɹ w e ɪ	fareway
ɛ θ m ɔ ɪ d	ethmoid
ɡ ɹ iː n ɪ ŋ z	greenings
s o ʊ ʃ	sosh
k æ p ɪ t æ n	capitan
b o ʊ l d	bold
æ n t ə	anta
t w ɪ t͡ʃ ɪ ŋ	twitching
l e ɪ n ɪ s	lenis
ɡ ə d e ɪ	g'day
d͡ʒ a ɪ n ə k ɑ l ə d͡ʒ i	gynecology
w ɪ t͡ʃ s o ʊ ɛ ɹ	whichsoe'er
b l ɪ m p s	blimps
k ə v iː t͡ʃ	caveach
h o ʊ l s t ə ɹ	holster
d ɛ n m ɑ ɹ k	Denmark
ɹ uː θ l ə s l i	ruthlessly
k o ʊ h iː ʒ ə n	cohesion
ə n ɑ m ə l ə s	anomalous
ɡ a ɪ n ɑ ɹ k i	gynarchy
d ɑː n w e ɪ	danwei
w ɪ n t ɚ	winter
ɪ n v ɛ n t	invent
k ɛ ɹ ə t ə ʊ f a ɪ t	keratophyte
t ɹ ə l ɔː n i	Trelawney
ɹ o ʊ	roe
f e ɪ k ə s t a ɪ n	Fakestine
p ɔː l a ɪ n	Pauline
ɛ k s k ə v e ɪ t ɚ	excavator
s k ɪ m ə l t ə n	skimelton
b ɝ k	berk
d ɪ s k ɹ ɛ d ɪ t	discredit
m ɒ l ɪ n j uː	Molyneux
ə b ʌ z	abuzz
p ɹ ə k j ʊ ɹ	procure
ə b z ɑ l v ə b l̩	absolvable
ɑ f ɪ ŋ	offing
ɛ v ə d ə n t	evident
ɒ l t ɹ ɪ ŋ ə m	Altrincham
h a ɪ l iː ɵ s ɔ ɹ ə s	Hylaeosaurus
d ə m ə l s ə n t	demulcent
s ɛ n t ə n ɛ ɹ i ə n	centenarian
s t ɛ ə ɹ	Stare
h ɑː d͡ʒ	hajj
b ʊ n d	bund
k e ɚ ə k æ l	caracal
f l ʌ ʃ ɪ z	flushes
s t ɹ ə ʊ p w ɒ f ə l	stroopwafel
b ɛ l i p o ʊ t ɛ n t	bellipotent
s ɑ v ə ɹ ə n t i	sovereignty
d͡ʒ ɔ ŋ ʃ ɑ n	Zhongshan
p ɹ ɛ ʃ i ɑ s ə t i	preciosity
s t ɒ l p ə ɹ s t a ɪ n	stolperstein
f ɹ uː t ɛ s ə n s	frutescence
ɡ æ ɹ ə m	garum
f ɪ l ə t æ k s ɪ s	phyllotaxis
ɡ æ m ə ɹ uː ʃ	gamaroosh
ɡ ɛ s t ə m ə t	guesstimate
ɑ s k ɚ	oscar
j ɑ t m ʊ l	Iatmul
ɪ n f l u ə n s ə ɹ	influencer
n j u ɹ ɒ l ə d͡ʒ i	neurology
k ɪ n e ɪ z	kinase
s l ə ʊ p i	slopy
d͡ʒ ə d ɛ k	Jedek
k w ɑ z i m o ʊ̯ d o ʊ̯	Quasimodo
ɹ ɪ f j uː z ɪ ŋ	refusing
z u ɑ l ə d͡ʒ i	zoology
ɪ ɡ j ʊ v a ɪ n	Iguvine
æ l o ʊ h ɪ s t ə ɹ i	allohistory
j ɑ ŋ d͡ʒ o ʊ	Yangzhou
k w ɪ p i	quippy
ɪ m b ɹ ɪ k e ɪ t ɪ d	imbricated
j uː ʒ ə ɹ ɛ s ɪ z	usuresses
t͡ʃ ɪ m b l i	chimbley
ɛ m ə d ɛ p s a ɪ d	emodepside
k ɛ t s ə l	quetzal
ɑ m b i ɑ n s	ambiance
d͡ʒ ʌ ŋ k ɪ t	juncate
m æ n t ə n iː ə	Mantineia
s ɛ m i ɑ t ɪ k s	semiotics
d ɚ n j e ɪ	dernier
s p ɛ d	sped
æ b s ə s ə n	abscisin
s k ʌ z i	scuzzy
l ɔ ɪ n	loin
t ɛ k n ɒ p ə l i	technopoly
ɑ k t ə p ə s	octopus
v iː t ə ʊ d	vetoed
t ɛ k s t ɪ d	texted
ɡ ɹ e ɪ	Gray
ɹ o ʊ z e ɪ ʃ i ə	rosacea
æ b s ə l j u t ə z e ɪ ʃ n̩	absolutization
w e ɪ d͡ʒ m ə n	Wageman
l ɛ p ə ɹ ə n	leporine
t͡ʃ ɛ k ɪ ŋ	checking
m ɑ ɹ k l æ n d ɪ k	Marklandic
ɛ k s j u m	exhume
ɹ i æ k ʃ ɪ n ɛ ɚ i	reactionary
k ɝ z i	kersey
ɡ j u l z	gules
m ɪ s t ɛ l ə	mistella
ɝ t͡ʃ ɪ n	urchin
ə b ʌ t s	abuts
p a ʊ d ɚ z	powders
ɹ ɛ d ɪ ŋ ɡ ə ʊ t	redingote
ɪ n s t ə ɡ e ɪ t	instigate
p sːː t	psst
k ɹ æ m p ɑ n	crampon
s p u n ʊ l ə	spoonula
t ɑ d͡ʒ i n	tajine
t ɑ d͡ʒ ɚ	todger
s t ʌ b ɚ n	stubborn
ɹ e ɪ z	rays
d ɪ n ə	dinna
m o ʊ d	mode
w ɪ ɡ ə ɹ i	wiggery
ɹ ɛ ɡ l ɪ t	reglet
h æ k n i	hackney
b ʊ k ɪ ŋ	booking
ɑ m ə n d z	almonds
d a ɪ ɹ ɛ k t l i	directly
f o ʊ k w e ɪ	folkway
t w i z	tweeze
s o ʊ p ə ɹ ɪ f ɪ k	soporific
ʃ ɑː s	chasse
m æ n d ɔː ɹ l ə	mandorla
t ɪ ŋ k ɚ ɪ ŋ	tinkering
m ɛ ɹ i ɒ n ɛ θ ʃ ə ɹ	Merionethshire
v ə k e ɪ ʃ ə n ə ɹ	vacationer
p ɒ s t͡ʃ ə m ə s	posthumous
k ɒ m ɪ n e ɪ t	comminate
θ a ʊ	thou
t ɑ p o ʊ a ɪ s ɑ m ə ɹ e ɪ s	topoisomerase
ʌ n n ɜː v ɪ ŋ l ɪ	unnervingly
h ɑ l i	Holle
ɛ l ə k æ m p e ɪ n	elecampane
d ɪ z i z	disease
f o ʊ ɡ i	fogey
p ɹ iː t ə ɹ m ɪ t ɪ d	pretermitted
t͡ʃ ʊ ɹ ɑː s k ə ʊ	churrasco
f ɛ l o ʊ	fellow
ɛ k s t æ n t	extant
s k ɪ ŋ k	skink
s iː l ɚ	sealer
s ɑː ɹ d	sard
d͡ʒ ɪ m n e ɪ z i ə m	gymnasium
k iː s a ɪ d	quayside
p ɪ ɹ i ə t	periodt
v ɪ z ɪ t ɪ d	visited
d͡ʒ a ɪ v d	jived
i d͡ʒ ɛ k ʃ ə n	ejection
p ə l æ ɹ ɪ t i	polarity
w ɛ k s f ə ɹ d	Wexford
d ɪ p s t ɪ k	dipstick
d ɪ s ɪ n f ɛ k t ə n t	disinfectant
ɡ ə l ɒ ʃ	galosh
m ɪ ɹ æ n d a ɪ z	Mirandize
t ɹ æ m p ə l iː n	trampoline
b ɔ ɪ ŋ ɡ iː	boingy
d ɛ l i	deli
æ s p ɪ s	aspis
f ɹ æ n s w ɑ	François
s m ɑ f	SMOF
v æ l ə n z j u ɛ l ə	Valenzuela
ə m iː d ə	Amidah
p ɹ ɪ n s ɪ p ə l	principle
w ɪ s k i	whisky
s k iː m	Scheme
ɹ ə f u l m ɑ n	refoulement
t a ɪ m p iː s	timepiece
v ɪ ə ɹ ə ʊ b ɔː ɹ d	Veroboard
s o ʊ d ə	soda
w ʊ l f i ə n	Wolffian
t͡ʃ ɪ f t͡ʃ æ f	chiffchaff
ə w ə ʊ k ə n	awoken
p ɔː ɹ t ə ɹ	portoir
ɛ v z ə ʊ n	evzone
k o ʊ ɪ n s ə d ə n t	coincident
k w ɛ n t͡ʃ ɪ ŋ	quenching
ɹ ɑ d ə m ɑ n t e ɪ d	rodomontade
ɪː k ɒ n ɒ m iː z	œconomies
t a ɪ f ə s	typhus
h æ m t ɹ æ m ɪ k	Hamtramck
k o ʊ b æ l ə m ɪ n	cobalamin
j ɑ ɹ l	yarl
m ə k e ɪ k ə ʊ	macaco
p ɚ k ʌ ʃ ə n	percussion
t ɹ ə p iː z i ə m	trapezium
f e ɪ l æ ŋ k s	phalanx
f a ɪ s ə s t ɪ ɡ m i n	physostigmine
f ʊ t s ɑ k	voetsek
ɡ ɹ æ n d ɪ s ə n ə n t	grandisonant
s t ɜ r d i	sturdy
p ɛ s ə ɹ i	pessary
s ɛ n s ɪ b ɪ l ɪ t i	sensibility
p w ɪ s ə n t	puissant
p ɑ n e ɪ d	panéed
θ i l ɑ ɹ k i	thelarche
s æ k j ə l ə s	sacculus
ɡ l ɑ t ə ɡ ɒ n ɪ k	glottogonic
t a ɪ l ə n d	Thailand
m u n w ɔ k	moonwalk
k æ l ə m n i	calumny
k æ n d l̩ l a ɪ t	candlelight
b ɹ uː t ə l ʌ ɪ z	brutalise
p ɝ s n ə l	personal
l ɔː n s	launce
b æ s ɪ n ɛ t	bascinet
ɔː n ɹ i	awnry
f ɪ t ɚ	fitter
k ə n s ɪ d ɹ ə b l i	considerably
l i ɡ ə l i z	legalese
b i l a ɪ	belie
ə ʊ v ə ɹ n a ɪ t	overnight
f ɑː m ə ɡ uː s t ə	Famagusta
b ɪ h uː v	behoove
l ə t ɪ b j ʊ l ə	latibulum
ʌ m b ɹ ɪ f ə ɹ ə s	umbriferous
t ɹ e ɪ d͡ʒ ə n	Trajan
f l uː k i	flukey
d ɪ ɹ ə ʒ i s t	dirigiste
s iː s ɪ s	CSIS
p ɹ iː d ə l	predal
ɪ f ɛ k t͡ʃ uː ə l i	effectually
ɹ æ ŋ ɡ ə l	wrangle
p ʊ l k i	pulque
k ɒ t͡ʃ ɪ m iː l i o ʊ	Coccimiglio
ʃ iː i	Shi'i
b a ʊ t s ə n	Bautzen
d͡ʒ ɪ n d͡ʒ u	Jinzhu
m ɪ s k ɹ i ə n t	miscreant
t i k ə n	TCON
l ʌ s t ə	lustre
ɪ ɹ æ d ɪ k e ɪ t	irradicate
f ɜː ɹ k	firk
s t ʌ m b l ɪ ŋ	stumbling
h a ʊ s	house
θ ɝ m o ʊ s t æ t	thermostat
p æ m i	Pammy
j ʊ n a ɪ t	unite
l ɔ ɹ e ɪ ʃ ə s	lauraceous
v ɛ n ɪ s	Venice
d ɪ m ɑ ɹ k e ɪ t	demarcate
k ə n t ɪ n j uː z	continues
b ɑː ɹ b ə ɹ a ɪ z	barbarize
m ɛ n s t ɹ e ɪ ʃ ə n	menstruation
iː d e ɪ	idée
v ə ɹ ɡ j ʊ l ə	virgula
ɒ k t e ɪ v e ɪ t	octavate
s t ɹ uː d ə l	strudel
h ʌ l ɪ ŋ	hulling
p i ɔ n	pwn
ɑ b d ʊ l	Abdul
d ɑː m ɪ n ɪ ɹ	domineer
d ɔː ɹ	dor
w a ɪ l d ə n	wilden
a ɪ s ɪ k	ISIC
k ə m p l iː t ɪ ŋ	completing
k æ l s ɪ n ə ʊ s ɪ s	calcinosis
ɔ ɹ ɡ ə n ɪ z e ɪ ʃ ə n	organization
ɑ b ɹ ə ʃ	abrash
m ɛ ɹ ə t ɹ ɪ ʃ ə s	meretricious
f l ɛ k s ɪ z	flexes
k ɑ k s ə	coxa
o ʊ m o ʊ k l ə v ɪ k j ə l ɚ	omoclavicular
z ɪ l j ə n θ s	zillionths
ɹ ɛ t ɹ ɪ b j u ʃ ə n	retribution
b a ŋ	bhang
m ə ɹ e ɪ d͡ʒ ɪ ŋ	maraging
ə k ɹ ɛ d ɪ t ɪ ŋ	accrediting
h æ n d i w ɝ k	handiwork
k ə n s iː v d	conceived
m ɑ h ɑ ɹ ɑː d͡ʒ ə	maharaja
s l iː p ɪ ŋ	sleeping
m u n ʃ i	munshi
ɪ p s ə p a ɪ ɹ ə ʊ n	ipsapirone
l iː o ʊ	Leo
p j ʊ b ɛ s ə n t	pubescent
s a ʊ θ s a ɪ d	southside
s uː p ə ɹ s ɛ n s ə t ɪ v ə t iː	supersensitivity
ə s j uː m	assume
ɪ n ə k s ɛ s ɪ b l̩	inaccessible
ʃ ɛ v ɹ ə	chèvre
h i m ə ɡ l o ʊ b ɪ n ɑ p ə θ i	haemoglobinopathy
w ɔ ɹ ɪ k	Warwick
n e ɪ z ə l i	nasally
ɡ æ d͡ʒ i	gadgie
n ɑ n d͡ʒ ɪ ŋ	Nanjing
m ɑ ɹ ɪ t o ʊ t s o ʊ	maritozzo
z ə ʊ ɪ k	zoic
k ɒ ɹ ə s k e ɪ ʃ ə n	coruscation
s a ɪ	xi
f ɔ ɹ ɪ n t	forint
ʒ ə ʒ uː n	jejune
l o ʊ p ɛ t	loppet
m ə l ʌ k ə z	Moluccas
ɔ n s ɛ t	onset
v ə ɹ d ɜ̃	Verdun
